Recency,Frequency,Monetary,Returns,CustomerID,Country
117,0,69.65,0,12641,Sweden
101,7.5,16.5,0,13470,United Kingdom
48,22.66666667,729.53,2,15786,United Kingdom
116,0,60.73,0,15541,United Kingdom
54,20.33333333,187.39,0,16734,United Kingdom
39,25.33333333,345.04,0,16706,United Kingdom
116,0,165.46,0,17070,United Kingdom
115,0,705.33,0,12688,Israel
115,0,96.24,0,12729,France
9,53,47.77,0,12962,United Kingdom
115,0,20.77,0,13273,United Kingdom
11,34.33333333,130.53,1,17736,United Kingdom
115,0,173.98,0,15472,United Kingdom
2,27.75,189.17,0,12680,France
115,0,9.73,0,16582,United Kingdom
115,0,5.95,1,17747,United Kingdom
114,0,76.32,1,12513,France
114,0,50.39,0,15396,United Kingdom
114,0,121.19,0,12418,Switzerland
95,9.5,30,0,16828,United Kingdom
31,27.33333333,82.7,0,14712,United Kingdom
25,44.5,71.51,0,12991,United Kingdom
114,0,31.58,0,14772,United Kingdom
9,25.75,162.37,0,12364,Belgium
114,0,16.45,0,12968,United Kingdom
19,31.33333333,104.26,1,16330,United Kingdom
112,0,7.16,0,14566,Channel Islands
4,26.75,697.18,0,15701,United Kingdom
2,21.6,351.81,0,12518,Germany
62,16.33333333,450.81,0,14529,United Kingdom
112,0,200.21,1,16536,United Kingdom
112,0,2.08,0,15313,United Kingdom
48,20.66666667,189.71,1,15801,United Kingdom
5,26.25,224.5,1,16201,United Kingdom
37,37,48.06,0,16555,United Kingdom
111,0,83.79,0,16952,United Kingdom
34,25,473.5,0,14387,United Kingdom
19,22.75,543.5,0,17073,United Kingdom
47,31,9.08,0,18147,United Kingdom
110,0,32.64,0,14523,United Kingdom
5,34.33333333,265.44,0,14418,United Kingdom
27,27.33333333,168.76,0,12642,Germany
6,51.5,86.91,0,16968,United Kingdom
93,8,295.58,0,16723,United Kingdom
109,0,58.75,0,13411,United Kingdom
109,0,232.39,0,16340,United Kingdom
26,41,145.24,1,13236,United Kingdom
108,0,19.59,0,14196,United Kingdom
108,0,35.49,0,15263,United Kingdom
108,0,5.33,0,14314,United Kingdom
108,0,0.85,0,16093,United Kingdom
108,0,4.99,0,17844,Canada
108,0,34.05,0,14687,United Kingdom
33,37,83.09,0,14050,United Kingdom
108,0,39.9,0,16429,United Kingdom
108,0,44.53,0,14055,United Kingdom
108,0,71.44,0,12715,Sweden
108,0,22.59,0,15663,United Kingdom
108,0,62.99,0,18200,United Kingdom
25,27.33333333,140.18,3,18167,United Kingdom
18,22,444.28,1,13644,United Kingdom
3,17,227.44,3,17451,United Kingdom
107,0,25.66,0,16641,United Kingdom
44,20.66666667,129.1,0,13812,Germany
4,25.25,140.78,2,14141,United Kingdom
107,0,92.84,0,15074,United Kingdom
65,21,66.95,0,12492,Germany
9,15.83333333,294.37,2,17183,United Kingdom
105,0,53.39,0,15325,United Kingdom
105,0,29.7,0,13778,United Kingdom
10,47,212.87,1,14869,United Kingdom
6,5.294117647,33332.45,17,14096,United Kingdom
32,35,105.17,1,14108,United Kingdom
103,0,41.79,0,12814,Poland
103,0,174.25,0,15866,United Kingdom
88,7,70.76,0,14660,United Kingdom
40,30.5,45.2,0,13726,United Kingdom
6,48,12.98,0,15690,United Kingdom
26,24.66666667,319.52,0,17777,United Kingdom
102,0,226.21,2,16278,United Kingdom
65,18,152.93,0,13276,United Kingdom
101,0,84.28,0,12436,Norway
12,22,19.8,0,13147,United Kingdom
101,0,28.27,0,13045,United Kingdom
101,0,0.72,0,13099,United Kingdom
80,10,152.32,0,12739,United Arab Emirates
101,0,44.41,1,14420,United Kingdom
100,0,19.06,0,14436,United Kingdom
100,0,58.64,0,18027,United Kingdom
55,22.5,93.47,0,12794,Portugal
34,32.5,79.08,0,12832,United Kingdom
56,21.5,197.42,0,16674,United Kingdom
12,43.5,117.52,1,12375,Finland
17,13.33333333,338.86,1,16173,United Kingdom
100,0,167.41,0,14171,United Kingdom
76,11,16.52,0,13434,United Kingdom
98,0,15.56,0,16761,United Kingdom
65,16,148.85,0,14067,United Kingdom
7,17.8,285.24,0,13808,United Kingdom
98,0,97.33,0,12851,United Kingdom
18,40,144.24,0,14335,Germany
98,0,196.56,0,14965,United Kingdom
4,31,139.82,1,15136,United Kingdom
75,11,156.99,0,16629,United Kingdom
45,26,64.74,0,18261,United Kingdom
97,0,80.95,0,15307,United Kingdom
97,0,97.21,0,16820,United Kingdom
97,0,35.25,0,17309,United Kingdom
4,14.83333333,233.06,0,13949,United Kingdom
33,15.5,365.85,0,14360,United Kingdom
96,0,87.41,0,16400,United Kingdom
96,0,35.27,0,14208,United Kingdom
2,31,238.12,0,12526,Germany
96,0,4.5,0,13130,United Kingdom
96,0,33.26,0,13210,United Kingdom
5,22.25,209.05,1,17481,United Kingdom
30,10.5,482.15,0,12685,France
31,21,55.07,1,17573,United Kingdom
12,41.5,193.92,0,14452,United Kingdom
94,0,57.5,0,13889,United Kingdom
94,0,16.06,0,15488,United Kingdom
94,0,61.86,0,18222,United Kingdom
94,0,101.19,0,13244,United Kingdom
48,23,116.72,0,17004,United Kingdom
93,0,25.04,0,13441,United Kingdom
20,36,156.82,0,13823,United Kingdom
46,15.33333333,18.32,1,12879,United Kingdom
76,8,73.32,0,16603,United Kingdom
12,19.75,69.44,0,14824,United Kingdom
6,10.5,1188.85,0,16910,United Kingdom
93,0,80.92,0,15652,United Kingdom
34,11.4,233.03,4,16362,United Kingdom
91,0,57.47,0,15035,United Kingdom
24,33.5,195.64,0,14508,United Kingdom
33,29,80.09,0,13272,United Kingdom
48,14,29.02,2,17317,United Kingdom
91,0,11.27,0,14212,United Kingdom
91,0,138.47,0,13372,United Kingdom
91,0,10.3,0,18255,United Kingdom
9,27.33333333,276.08,0,14250,United Kingdom
91,0,31.42,0,16796,United Kingdom
12,12.83333333,554.21,0,14432,United Kingdom
11,26.33333333,262.91,1,15782,United Kingdom
26,16,248.93,0,12883,United Kingdom
91,0,399.36,0,12965,United Kingdom
21,23,335.48,2,15533,United Kingdom
91,0,38.91,0,18215,United Kingdom
11,39.5,44.01,1,18158,United Kingdom
90,0,116.09,1,13375,United Kingdom
69,10.5,147.97,0,13431,United Kingdom
90,0,87.59,1,16211,United Kingdom
90,0,111.89,0,12884,United Kingdom
90,0,140.65,0,16141,United Kingdom
90,0,49.75,0,17919,United Kingdom
6,13.5,1508.54,2,16360,United Kingdom
90,0,129.92,0,17433,United Kingdom
7,9,446.06,1,13704,United Kingdom
18,35.5,111.11,0,14020,United Kingdom
21,22.33333333,215.75,3,14359,United Kingdom
89,0,36.61,0,16451,United Kingdom
56,16.5,378.25,2,12940,United Kingdom
89,0,9.6,0,15216,United Kingdom
34,27,54.14,0,15522,United Kingdom
89,0,207.26,1,17037,United Kingdom
72,8,123.86,1,12822,United Kingdom
89,0,134.2,0,15343,United Kingdom
89,0,107.95,0,14753,United Kingdom
89,0,21.05,0,16959,United Kingdom
89,0,12.35,0,18251,United Kingdom
54,17,271.18,1,13032,United Kingdom
44,22,70.9,1,12895,United Kingdom
88,0,12.83,0,17640,United Kingdom
3,20.75,267.11,1,13860,United Kingdom
88,0,2.97,0,12756,Japan
14,37,164.59,0,18001,United Kingdom
5,27.33333333,548.91,2,17728,United Kingdom
23,21.33333333,158.04,0,15933,United Kingdom
33,27.5,154.3,1,14284,United Kingdom
88,0,1.06,0,17347,United Kingdom
33,27.5,197.64,0,15103,United Kingdom
37,12.25,488.24,0,15707,United Kingdom
21,33.5,81.22,2,13430,United Kingdom
88,0,74.17,1,12566,Germany
74,7,23.37,0,13321,United Kingdom
88,0,3.53,0,13877,United Kingdom
59,14,259.5,0,15272,United Kingdom
87,0,130.71,1,15322,United Kingdom
87,0,49.62,0,17333,United Kingdom
87,0,104.57,0,13518,United Kingdom
53,17,136.46,1,14306,United Kingdom
55,16,159.27,0,17679,United Kingdom
67,10,34.82,2,16160,United Kingdom
33,26.5,297.01,0,15573,United Kingdom
87,0,65.31,0,14894,United Kingdom
4,11.42857143,367.3,2,17434,United Kingdom
87,0,108.8,0,15466,United Kingdom
13,14.4,638.94,0,15511,United Kingdom
87,0,2033.1,0,17846,United Kingdom
17,34.5,43.38,0,16189,United Kingdom
87,0,52.46,0,15417,United Kingdom
87,0,5.87,1,12995,United Kingdom
87,0,25.44,1,14557,United Kingdom
86,0,94.13,1,16108,United Kingdom
3,41.5,253.24,0,17144,United Kingdom
23,20.66666667,222.41,1,16924,United Kingdom
86,0,47.69,0,15099,United Kingdom
5,16,95.55,0,13323,United Kingdom
86,0,1.79,0,14124,United Kingdom
86,0,51.44,0,15975,United Kingdom
86,0,36.31,0,15523,United Kingdom
86,0,4.75,1,16878,United Kingdom
84,0,116.64,0,15947,United Kingdom
19,15.75,52.69,0,13247,United Kingdom
42,20.5,332.8,0,13566,United Kingdom
84,0,11.56,1,18194,United Kingdom
77,3,46.02,1,16689,United Kingdom
7,14.8,289.61,0,16438,United Kingdom
84,0,57.9,0,13067,United Kingdom
30,17.66666667,226.15,0,16460,United Kingdom
83,0,36.34,0,13325,United Kingdom
25,19,303,0,12640,France
83,0,72.4,0,13774,United Kingdom
83,0,28.84,0,12497,Germany
83,0,121.59,0,12752,Norway
83,0,29.01,0,15504,United Kingdom
10,17.75,310.17,0,15500,United Kingdom
16,22,91.87,0,17557,United Kingdom
83,0,3.58,0,13228,United Kingdom
81,0.5,128.79,2,14356,United Kingdom
45,18.5,103.65,0,13416,United Kingdom
83,0,12.05,0,17628,United Kingdom
83,0,40.92,0,16527,United Kingdom
0,0,0,0,0,0
82,0,50.52,0,15341,United Kingdom
82,0,60,0,16215,United Kingdom
72,5,45.07,0,14164,United Kingdom
82,0,29.57,1,15888,United Kingdom
26,18.33333333,182.4,0,17564,United Kingdom
82,0,181.28,0,13356,United Kingdom
81,0,127.9,0,12390,Belgium
58,11,119.63,1,18228,United Kingdom
81,0,195.53,0,17415,United Kingdom
18,31.5,332.63,1,13350,United Kingdom
81,0,176.15,0,12550,Spain
81,0,101.35,0,16627,United Kingdom
81,0,24.87,0,17475,United Kingdom
81,0,37.9,0,14951,United Kingdom
56,12,74.7,0,14780,United Kingdom
81,0,9.67,0,14887,United Kingdom
3,25.33333333,95.49,0,15399,United Kingdom
12,34,192.33,0,17466,United Kingdom
6,18.5,214.2,1,16379,United Kingdom
80,0,12.67,1,17172,United Kingdom
12,34,96.42,1,15239,United Kingdom
80,0,22.9,0,16213,United Kingdom
80,0,1.01,0,15603,United Kingdom
52,13.5,263.33,0,14261,United Kingdom
13,16.5,237.11,1,12657,France
13,16.25,153.99,0,15571,United Kingdom
3,18.75,408.99,1,15484,United Kingdom
19,15,126.06,1,12936,United Kingdom
80,0,57.55,0,16236,United Kingdom
25,18,439.95,1,16669,United Kingdom
18,31,196.72,1,15398,United Kingdom
13,16.5,160.77,0,12906,United Kingdom
80,0,9.9,0,17079,United Kingdom
12,22.33333333,527.94,0,14125,United Kingdom
23,28,22.65,0,17163,United Kingdom
7,18,320.95,1,12952,United Kingdom
80,0,96.82,2,12579,France
80,0,23.43,1,13279,United Kingdom
80,0,92.32,0,12425,Portugal
80,0,8.61,0,16715,United Kingdom
80,0,50.75,1,13519,United Kingdom
48,15.5,220.75,1,12546,Spain
79,0,0.87,0,15744,United Kingdom
79,0,43.28,0,13127,United Kingdom
13,33,107.15,0,15714,United Kingdom
79,0,52.2,1,17480,United Kingdom
33,22.5,406.22,1,15763,United Kingdom
79,0,89.45,0,15075,United Kingdom
79,0,114.85,0,16978,United Kingdom
79,0,22.15,0,14014,United Kingdom
26,26.5,551.9,3,16240,United Kingdom
79,0,127.62,0,13336,United Kingdom
79,0,86.6,0,14652,United Kingdom
52,8.666666667,123.9,0,15807,United Kingdom
67,6,148.07,0,15762,United Kingdom
79,0,52.98,0,15475,United Kingdom
79,0,96.18,0,15978,United Kingdom
79,0,129.41,0,16485,United Kingdom
11,21.66666667,205.41,0,12488,France
6,35.5,61.32,0,13083,United Kingdom
10,16.75,175.94,0,16169,United Kingdom
77,0,50.88,1,17506,United Kingdom
77,0,176.52,0,16480,United Kingdom
6,17.25,164.99,0,17006,United Kingdom
77,0,34.33,0,17498,United Kingdom
7,13.8,471.6,0,17131,United Kingdom
3,10.14285714,576.07,0,13536,United Kingdom
28,24,169.57,1,15429,United Kingdom
77,0,25.46,0,17154,United Kingdom
77,0,159.95,0,16594,United Kingdom
42,11.33333333,630.23,0,16049,United Kingdom
77,0,74.56,0,14757,United Kingdom
77,0,62.691,0,16198,United Kingdom
77,0,46.92,0,13670,United Kingdom
77,0,34.3,0,18066,United Kingdom
77,0,20.29,0,14806,United Kingdom
4,11.83333333,1027.2,2,12783,Portugal
12,15.5,81.79,0,13429,United Kingdom
77,0,251.38,1,15154,United Kingdom
76,0,39.79,0,13390,United Kingdom
6,35,103.96,0,12925,United Kingdom
76,0,56.61,0,13927,United Kingdom
38,19,146.56,0,18205,United Kingdom
76,0,32.65,0,14908,United Kingdom
76,0,57.72,0,13639,United Kingdom
76,0,27.89,0,15958,United Kingdom
30,23,88.86,0,15492,United Kingdom
76,0,53.9,0,15243,United Kingdom
76,0,14.58,0,16468,United Kingdom
2,24.33333333,196.54,2,15344,United Kingdom
76,0,23.63,0,13866,United Kingdom
76,0,84.34,1,12612,Germany
25,25,55.83,0,16999,United Kingdom
75,0,16.7,0,13514,United Kingdom
3,23.66666667,197.65,1,13314,United Kingdom
75,0,22.57,0,17805,United Kingdom
75,0,29.55,0,18278,United Kingdom
75,0,98.94,0,13979,United Kingdom
75,0,26.53,0,16181,United Kingdom
4,23,135.49,0,15568,United Kingdom
65,4.5,122.39,0,16354,United Kingdom
44,15,99.09,1,14412,United Kingdom
10,32,34.11,0,16119,United Kingdom
74,0,22.2,1,14109,United Kingdom
17,18.66666667,62.02,1,16157,United Kingdom
74,0,19.02,0,15348,United Kingdom
74,0,40.35,0,16281,United Kingdom
3,11.16666667,305.09,5,13924,United Kingdom
23,8,53.42,0,14434,United Kingdom
74,0,34.03,0,13061,United Kingdom
74,0,16.62,0,17513,United Kingdom
74,0,58.3,1,16909,United Kingdom
73,0,54.07,0,16650,United Kingdom
73,0,180.33,0,18192,United Kingdom
42,15.5,60.92,0,17447,United Kingdom
73,0,8.33,0,17427,United Kingdom
73,0,17.03,0,15175,United Kingdom
23,25,25.26,0,13960,United Kingdom
3,8.375,799.94,3,17528,United Kingdom
11,15.25,327.3,0,16361,United Kingdom
73,0,60.88,0,13886,United Kingdom
73,0,94.28,0,13354,United Kingdom
27,15.33333333,201.8,2,15050,United Kingdom
73,0,37.08,0,13503,United Kingdom
18,27.5,229.47,1,16653,United Kingdom
73,0,39.92,0,16574,United Kingdom
35,18.5,84.07,0,13759,United Kingdom
16,11.2,1249.7,2,17813,United Kingdom
73,0,51.72,0,12718,France
18,27,34.67,0,15949,United Kingdom
73,0,55.4,1,12703,Germany
73,0,25.98,1,13364,United Kingdom
73,0,191.66,0,16268,United Kingdom
72,0,31.71,1,18053,United Kingdom
72,0,188.78,2,16101,United Kingdom
52,10,36.53,0,15565,United Kingdom
31,20.5,64.73,0,18217,United Kingdom
3,34.5,136.27,1,13954,United Kingdom
72,0,16.65,0,15593,United Kingdom
72,0,4.16,0,13095,United Kingdom
24,24,51.18,1,15287,United Kingdom
72,0,60.16,0,13347,United Kingdom
72,0,48.88,0,15185,United Kingdom
72,0,118.8,0,16404,United Kingdom
72,0,86.91,0,16613,United Kingdom
70,0,44.43,0,16591,United Kingdom
70,0,120.05,0,15774,United Kingdom
7,15.25,386.66,0,13558,United Kingdom
28,14,87.74,0,16930,United Kingdom
21,15.66666667,469.17,2,16533,United Kingdom
25,14.66666667,34.44,1,18059,United Kingdom
69,0,98.04,1,14488,United Kingdom
39,15,118.78,2,16747,United Kingdom
69,0,120.95,1,14333,United Kingdom
69,0,149.16,0,13635,United Kingdom
24,22,26.93,0,17330,United Kingdom
10,29.5,296.04,0,17321,United Kingdom
38,15.5,87.71,0,14815,United Kingdom
69,0,58.62,1,15091,United Kingdom
23,22.5,300.39,1,15088,United Kingdom
69,0,84.48,0,15930,United Kingdom
69,0,52.73,0,16183,United Kingdom
9,14.75,175.7,0,13297,United Kingdom
68,0,90.95,0,13801,United Kingdom
68,0,0.72,0,16881,United Kingdom
10,19,217.08,1,17014,United Kingdom
68,0,129.3,0,15255,United Kingdom
68,0,130.04,0,14184,United Kingdom
68,0,103.97,0,13351,United Kingdom
68,0,20.19,0,15739,United Kingdom
68,0,87.7,0,12512,Israel
68,0,41.82,0,17957,United Kingdom
68,0,125.05,0,15276,United Kingdom
67,0,29.41,0,15127,United Kingdom
67,0,9.08,0,16106,United Kingdom
5,30.5,34.18,0,17666,United Kingdom
67,0,10.56,0,13483,United Kingdom
27,13,50.03,0,16478,United Kingdom
67,0,17.1,0,17382,United Kingdom
67,0,91.85,0,12789,Netherlands
18,24,112.45,0,16020,United Kingdom
67,0,83.75,0,17222,United Kingdom
67,0,50.48,0,16803,United Kingdom
67,0,14.65,0,13947,United Kingdom
67,0,88.91,0,16758,United Kingdom
7,29.5,142.15,1,12719,France
67,0,49.68,0,17647,United Kingdom
67,0,9.08,0,14054,United Kingdom
5,12,220.96,0,12723,France
67,0,63.44,0,18033,United Kingdom
67,0,17.59,0,13845,United Kingdom
66,0,98.19,0,15837,United Kingdom
6,19.66666667,147.24,1,12628,Germany
66,0,59.75,0,13177,United Kingdom
66,0,74.34,0,14317,United Kingdom
12,13.5,297.58,0,16295,United Kingdom
66,0,47.4,0,13602,United Kingdom
66,0,167.73,0,16895,United Kingdom
30,11.66666667,203.53,0,17295,United Kingdom
66,0,81.44,0,13504,United Kingdom
66,0,384.89,1,13422,United Kingdom
66,0,53.13,0,15264,United Kingdom
66,0,25.34,0,16432,United Kingdom
25,20,132.78,2,13816,Germany
66,0,43.19,0,14518,United Kingdom
4,11.8,219.82,1,13882,United Kingdom
66,0,16.6,0,15937,United Kingdom
66,0,85.16,0,12923,United Kingdom
19,23,65.04,0,17453,United Kingdom
66,0,35.29,0,15766,United Kingdom
66,0,80.14,0,15300,United Kingdom
66,0,30.88,0,13348,United Kingdom
37,9.333333333,335.32,0,14592,United Kingdom
65,0,6.2,1,14792,United Kingdom
65,0,29.28,0,17030,United Kingdom
65,0,136.51,0,12420,Cyprus
52,6.5,33.78,0,14427,United Kingdom
65,0,53.84,0,12519,Germany
65,0,133.4,1,13359,United Kingdom
3,31,108.65,0,14138,United Kingdom
12,17.66666667,106.64,1,15297,United Kingdom
65,0,35.8,0,13876,United Kingdom
65,0,56,0,12740,France
9,9.166666667,207.45,0,17086,United Kingdom
65,0,52.33,0,13806,United Kingdom
13,17,487.27,0,18096,United Kingdom
65,0,53.09,2,13587,United Kingdom
9,9,798.63,2,12856,United Kingdom
65,0,16.19,0,13419,United Kingdom
59,0.625,826.87,3,17509,United Kingdom
18,15,167.88,2,16900,United Kingdom
65,0,10.2,0,13689,United Kingdom
5,6.222222222,1050.93,1,13755,United Kingdom
63,0,97.48,0,16104,United Kingdom
63,0,200.83,0,13259,United Kingdom
63,0,14.22,0,16248,United Kingdom
38,12.5,36.85,0,15612,United Kingdom
28,11.66666667,445.93,0,15787,United Kingdom
63,0,148.62,0,16595,United Kingdom
63,0,39.74,0,13260,United Kingdom
46,8.5,229.18,0,15821,United Kingdom
63,0,81.65,0,18088,United Kingdom
63,0,139.8,0,16685,United Kingdom
63,0,83.24,0,13193,United Kingdom
21,13.66666667,531.82,1,13212,United Kingdom
63,0,145.34,0,14801,United Kingdom
63,0,57.6,0,16380,United Kingdom
63,0,94.05,0,16921,United Kingdom
63,0,121.55,0,15193,United Kingdom
62,0,12.86,0,14027,United Kingdom
62,0,41.06,0,16179,United Kingdom
16,6.285714286,29.25,3,15473,United Kingdom
21,20.5,114.85,0,17425,United Kingdom
62,0,33.2,0,18169,United Kingdom
62,0,109.24,0,18126,United Kingdom
3,14.5,172.05,0,16688,United Kingdom
62,0,53.97,0,16982,United Kingdom
34,14,7.29,0,15330,United Kingdom
48,6.5,1.44,0,17186,United Kingdom
4,7.857142857,27.33,0,13685,United Kingdom
62,0,147.2,0,16776,United Kingdom
62,0,43.06,0,13980,United Kingdom
62,0,90.71,1,13352,United Kingdom
62,0,134.98,0,15553,United Kingdom
62,0,35.97,0,15886,United Kingdom
37,3.833333333,263.45,0,17203,United Kingdom
62,0,217.93,1,12607,USA
45,8,212.81,0,17459,United Kingdom
61,0,203.54,0,12772,Portugal
7,27,88.61,0,16561,United Kingdom
5,13.5,364.78,2,14121,United Kingdom
46,7,244.08,0,12371,Switzerland
5,28,125.26,1,17119,United Kingdom
61,0,11.03,0,17620,United Kingdom
61,0,63.39,0,12824,United Kingdom
16,10.75,288.6,0,14710,United Kingdom
61,0,54.21,1,16120,United Kingdom
59,0.5,26.92,0,14624,United Kingdom
61,0,10.25,0,16171,United Kingdom
45,5,9070.93,2,12536,France
61,0,53.75,0,13690,United Kingdom
53,3.5,72.51,0,17934,United Kingdom
60,0,6.01,0,14642,United Kingdom
60,0,23.65,0,12602,France
60,0,72.16,0,16753,United Kingdom
11,24.5,24.14,0,17737,United Kingdom
60,0,131.43,0,13464,United Kingdom
60,0,119.6,0,12667,Finland
23,12,96.55,0,12498,Germany
59,0,29.63,0,14537,United Kingdom
59,0,60.63,0,17279,United Kingdom
3,10.8,161.4,0,14251,United Kingdom
59,0,248.1,0,12446,RSA
59,0,140.65,0,12631,Finland
24,8.75,252.98,0,14234,United Kingdom
59,0,11.17,0,14975,United Kingdom
59,0,104.56,1,13853,United Kingdom
59,0,72.02,0,16773,United Kingdom
59,0,26.15,0,16430,United Kingdom
59,0,38.83,0,16793,United Kingdom
17,13.66666667,165.87,1,18130,United Kingdom
59,0,221.16,0,17614,United Kingdom
59,0,47.69,0,13858,United Kingdom
38,6.666666667,206.77,0,14856,United Kingdom
58,0,30.9,0,14089,United Kingdom
42,8,162.07,0,15478,United Kingdom
58,0,78.31,0,16413,United Kingdom
30,9,744.73,1,13810,Germany
28,9.666666667,215.98,1,16416,United Kingdom
58,0,21.18,0,13006,United Kingdom
58,0,2.08,0,17986,United Kingdom
58,0,109.23,1,12454,Spain
4,12.75,86.53,3,14910,United Kingdom
35,10.5,297.91,0,16243,United Kingdom
56,0,167.59,0,13878,United Kingdom
56,0,249.59,0,16934,United Kingdom
56,0,118.58,0,15994,United Kingdom
5,5.875,1051.8,1,14547,United Kingdom
56,0,84.61,0,16052,United Kingdom
12,14.33333333,213.44,1,15113,United Kingdom
55,0,105.88,0,12475,Germany
55,0,15.39,0,16542,United Kingdom
55,0,38.15,0,18042,United Kingdom
55,0,64.89,0,16563,United Kingdom
55,0,77.96,0,17201,United Kingdom
55,0,98.93,0,17520,United Kingdom
55,0,59.49,0,13923,United Kingdom
55,0,72.55,0,16412,United Kingdom
55,0,6.83,0,17205,United Kingdom
55,0,24.1,0,17534,United Kingdom
55,0,101.39,0,15335,United Kingdom
55,0,1.45,0,16737,United Kingdom
55,0,187.34,1,15066,United Kingdom
55,0,19.52,0,17206,United Kingdom
55,0,33.32,0,17785,United Kingdom
55,0,115.76,0,16932,United Kingdom
55,0,14.78,0,16363,United Kingdom
55,0,68.99,0,14830,United Kingdom
55,0,52.91,0,17244,United Kingdom
31,11.5,85.6,0,15355,United Kingdom
55,0,35.79,2,15598,United Kingdom
55,0,45.4,0,15637,United Kingdom
54,0,23.94,0,16848,United Kingdom
54,0,24.48,0,15678,United Kingdom
54,0,62.14,0,14015,United Kingdom
54,0,41.48,0,13594,United Kingdom
54,0,43.97,0,15327,United Kingdom
54,0,16.41,0,14861,United Kingdom
12,10.25,595.48,0,14554,United Kingdom
54,0,173.88,0,12611,Italy
42,5.5,464.24,0,14179,United Kingdom
54,0,26.24,0,15604,United Kingdom
54,0,91.16,0,14381,United Kingdom
10,21.5,253.67,1,12572,Germany
53,0,49.72,0,16123,United Kingdom
6,15.66666667,39.27,0,16851,United Kingdom
53,0,14.58,0,17148,United Kingdom
25,13.5,10.6,0,17549,United Kingdom
53,0,48.66,0,17973,United Kingdom
53,0,11.24,0,15610,United Kingdom
53,0,44.08,0,15853,United Kingdom
53,0,28.55,0,18019,United Kingdom
3,9.6,603.27,0,14698,United Kingdom
53,0,87.67,0,16826,United Kingdom
53,0,13.9,0,17824,United Kingdom
41,6,60.01,0,12522,Germany
53,0,13.99,0,15803,United Kingdom
53,0,276.2,0,15006,United Kingdom
10,10.5,173.29,1,17350,United Kingdom
53,0,63.56,0,14799,United Kingdom
19,8,236.51,2,15814,United Kingdom
52,0,96.6,0,16260,United Kingdom
52,0,66.55,0,14638,United Kingdom
52,0,22.51,0,17354,United Kingdom
52,0,99.7,0,13245,United Kingdom
52,0,151.61,0,14923,United Kingdom
52,0,81.15,0,16177,United Kingdom
52,0,0.39,0,13366,United Kingdom
33,9.5,230.91,0,16284,United Kingdom
52,0,29.28,0,16846,United Kingdom
52,0,29.34,0,14484,United Kingdom
52,0,33.11,0,13897,United Kingdom
52,0,57.7,0,14585,United Kingdom
52,0,138.74,0,17125,United Kingdom
52,0,92.44,1,15836,United Kingdom
5,23,49.57,0,16313,United Kingdom
31,10,18.02,0,13460,United Kingdom
51,0,35.4,1,12403,Denmark
51,0,17.55,0,14967,United Kingdom
51,0,13.35,0,15286,United Kingdom
51,0,67.81,0,17832,United Kingdom
6,22,107.42,0,12646,USA
5,14.66666667,226.82,1,16015,United Kingdom
19,15.5,91.52,0,16311,United Kingdom
0,0,0,0,0,0
51,0,22.25,0,15740,United Kingdom
51,0,61.51,0,13974,United Kingdom
51,0,118.21,0,15677,United Kingdom
49,0,218.26,0,15000,United Kingdom
49,0,85.62,0,16017,United Kingdom
3,11.25,651.96,0,13471,United Kingdom
49,0,134.24,1,13598,United Kingdom
5,21.5,191.18,0,18005,United Kingdom
35,4.333333333,648.43,0,15427,United Kingdom
13,8.5,399.74,0,15022,United Kingdom
49,0,55.26,0,17111,United Kingdom
49,0,32.78,0,17836,United Kingdom
6,21.5,568.3,1,14629,United Kingdom
48,0,37.55,0,15592,United Kingdom
48,0,21.25,0,15277,United Kingdom
48,0,99.44,0,16491,United Kingdom
46,0.333333333,41.68,0,15516,United Kingdom
48,0,8.95,1,14764,United Kingdom
48,0,464.9,1,16742,United Kingdom
48,0,62.9,0,15142,United Kingdom
48,0,90.67,0,17344,United Kingdom
48,0,23.57,0,18240,United Kingdom
27,10,242.9,0,17081,United Kingdom
48,0,189.31,1,14474,United Kingdom
48,0,37.9,0,14139,United Kingdom
48,0,19.73,0,15844,United Kingdom
48,0,199.98,0,13176,United Kingdom
47,0,169.38,0,12398,Switzerland
47,0,154.61,1,15345,United Kingdom
47,0,90.84,0,16708,United Kingdom
21,12.5,67.48,0,15963,United Kingdom
47,0,122.52,0,18045,United Kingdom
47,0,7.54,0,13182,United Kingdom
47,0,12.95,0,15158,United Kingdom
24,11,45.63,1,13028,United Kingdom
16,15,18.16,0,13978,United Kingdom
47,0,256.08,0,16056,United Kingdom
46,0,31.03,0,12812,Japan
46,0,57.48,0,16071,United Kingdom
17,14,66.53,0,14539,United Kingdom
12,16.5,104.85,0,14550,United Kingdom
46,0,135.29,0,17712,United Kingdom
7,7.4,163.88,3,14102,United Kingdom
46,0,76.08,0,14598,United Kingdom
46,0,110.29,0,15320,United Kingdom
46,0,98.15,0,16415,United Kingdom
46,0,130.94,0,12448,Spain
7,12.66666667,71.7,0,12827,United Kingdom
46,0,163.23,0,16345,United Kingdom
10,4.571428571,1233.01,3,15993,United Kingdom
46,0,29.77,0,17895,United Kingdom
10,17.5,151.29,0,15948,United Kingdom
45,0,60.05,0,15659,United Kingdom
5,20,59.35,0,18154,United Kingdom
11,17,287.13,0,12630,Finland
19,13,230.24,0,13363,United Kingdom
45,0,34.75,2,18276,United Kingdom
